"ESTUDIO";"REGISTRO";"CUES";"CCAA";"PROV";"MUN";"CAPITAL";"ENTREV";"TAMUNI";"TIPO_TEL";"SEXO";"EDAD";"P0";"P1";"ECOPER";"ECOESP";"PESPANNA1";"PESPANNA2";"PESPANNA3";"PPERSONAL1";"PPERSONAL2";"PPERSONAL3";"PREFPTE";"INTENCIONG";"INTENCIONGALTER";"SIMPATIA";"PROBVOTO";"ESCIDEOL";"LIDERESCONOCE_1";"LIDERESCONOCE_2";"LIDERESCONOCE_3";"LIDERESCONOCE_4";"VALORALIDERES_1";"VALORALIDERES_2";"VALORALIDERES_3";"VALORALIDERES_4";"CONFIANZAPTE";"CONFIANZAOPOSIC";"CONOMINIS_1";"CONOMINIS_2";"CONOMINIS_3";"CONOMINIS_4";"CONOMINIS_5";"CONOMINIS_6";"CONOMINIS_7";"CONOMINIS_8";"CONOMINIS_9";"CONOMINIS_10";"CONOMINIS_11";"CONOMINIS_12";"CONOMINIS_13";"CONOMINIS_14";"CONOMINIS_15";"CONOMINIS_16";"CONOMINIS_17";"CONOMINIS_18";"CONOMINIS_19";"CONOMINIS_20";"CONOMINIS_21";"CONOMINIS_22";"VALMINIS_1";"VALMINIS_2";"VALMINIS_3";"VALMINIS_4";"VALMINIS_5";"VALMINIS_6";"VALMINIS_7";"VALMINIS_8";"VALMINIS_9";"VALMINIS_10";"VALMINIS_11";"VALMINIS_12";"VALMINIS_13";"VALMINIS_14";"VALMINIS_15";"VALMINIS_16";"VALMINIS_17";"VALMINIS_18";"VALMINIS_19";"VALMINIS_20";"VALMINIS_21";"VALMINIS_22";"PARTICIPACIONG";"RECUVOTOG";"CERCANIA";"ESCUELA";"NIVELESTENTREV";"RELIGION";"PRACTICARELIG6";"ECIVIL";"SITLAB";"RELALAB";"CNO11";"INGRESHOG";"CLASESOCIAL";"SINCERIDAD";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_1";"IA_C2B_2";"IA_C2B_3";"IA_C2B_4";"IA_C2B_5";"IA_C2B_6";"IA_C2B_7";"IA_C2B_8";"IA_C2B_9";"IA_C2B_10";"IA_C2B_11";"IA_C2B_12";"IA_C2B_13";"IA_C2B_14";"IA_C2B_15";"IA_C2B_17";"IA_C2B_16";"IA_C2B_18";"IA_C2B_19";"IA_C2B_20";"IA_C2B_21";"IA_C2B_22";"IA_C2B_23";"IA_C2B_24";"IA_C2B_25";"IA_C3";"IA_C4";"INTENCIONGR";"INTENCIONGALTERR";"VOTOSIMG";"RECUVOTOGR";"RECUERDO";"ESTUDIOS";"CNO11R";"CLASESUB";"PESO";"PESOCCAA"
3413;42555;2038;1;4;79;3;0;5;2;1;61;1;4;4;4;8;13;1;12;3;81;8;2;3;0;10;10;1;1;1;1;3;7;4;8;4;2;7;7;1;1;1;1;1;1;1;7;7;7;7;1;7;7;1;7;1;7;7;7;0;0;5;2;2;4;1;1;3;0;0;0;0;1;0;0;1;0;10;0;0;0;1;3;2;3;5;1;3;5;2;0;0;5;12;2;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;1;0;30;1;0;0;0;25;1;"";"";3;7;23;1;27;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;3;2;3;3;5;12;5;0,89761;0,83603
3413;78907;3271;1;4;79;3;0;5;2;2;20;1;2;2;4;1;51;7;1;52;9;1;1;21;0;10;3;1;1;1;1;7;2;8;1;1;3;7;1;7;1;1;1;7;1;1;7;1;7;7;1;7;7;7;7;1;7;7;7;0;5;0;5;7;9;0;7;6;0;6;0;0;7;0;0;0;0;6;0;0;0;3;0;4;3;6;5;0;2;6;0;0;2;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;4;0;"";"";4;7;23;2;15;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;0;9995;4;13;1;1,09661;0,88842
3413;10610;434;1;4;0;3;0;2;2;2;42;1;4;4;4;51;49;99;10;98;99;97;9998;0;9997;5;5;1;7;1;7;1;0;1;0;4;0;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9998;3;6;5;0;1;4;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";30;6;23;5;12;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;9997;0;9997;4;16;2;1,21368;1,30889
3413;101619;3617;1;4;0;3;0;1;1;2;75;1;2;2;4;8;1;24;98;99;99;2;2;8996;0;10;8;1;1;1;1;1;9;1;6;4;2;1;7;1;1;1;1;1;1;1;7;1;7;7;1;1;7;1;1;1;7;7;7;1;0;1;1;2;1;1;1;1;0;1;0;0;1;1;0;1;1;3;0;0;0;1;2;2;3;4;1;5;3;3;0;0;5;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;12;0;"";"";4;7;23;2;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;8996;2;2;2;3;15;2;2,04128;4,41262
3413;17824;759;1;4;0;3;0;2;1;2;46;1;2;2;2;13;1;6;6;1;97;1;1;4;0;10;1;1;1;1;1;7;5;7;1;2;3;1;7;1;1;1;1;1;1;1;1;1;1;7;1;7;7;1;1;1;1;7;7;7;0;5;7;7;8;7;7;7;7;8;7;0;5;0;0;7;7;8;7;0;0;1;1;1;3;11;5;0;1;7;0;0;4;3;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;21;0;0;0;0;22;0;"";"";1;7;23;6;12;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;1;1;6;14;2;1,12241;1,31732
3413;3840;158;1;4;0;3;0;4;2;1;58;1;3;2;5;51;18;70;3;70;8;3;3;9997;0;9;7;1;1;1;1;1;6;1;8;4;1;7;7;1;1;1;1;1;1;1;7;1;7;7;1;1;7;7;1;1;7;7;7;0;0;1;1;3;1;2;1;1;0;1;0;0;1;1;0;0;2;3;0;0;0;1;3;3;3;8;4;0;5;1;3;2;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;"";"";30;6;23;5;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;9997;3;3;3;6;2;2;0,89843;0,89245
3413;19549;858;1;4;0;3;0;4;2;2;47;1;2;2;4;13;24;97;8;29;97;97;9998;0;2;10;7;1;1;1;1;1;6;1;3;4;3;7;7;7;7;7;1;1;1;1;7;7;7;7;1;7;7;7;7;7;7;7;7;0;0;0;0;0;99;99;99;99;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;2;3;6;6;0;4;1;3;3;3;3;3;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;9;0;"";"";1;7;23;6;18;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;2;2;2;4;3;2;0,91044;0,96643
3413;26319;1266;1;4;0;3;0;4;2;2;20;1;5;2;4;8;98;99;8;98;99;2;2;3;0;10;10;1;1;1;1;1;7;1;7;4;2;7;7;7;7;7;1;7;1;1;7;7;7;7;1;7;7;7;7;7;7;7;7;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;2;3;6;2;1;2;6;0;0;4;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;"";"";1;7;23;6;9;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;3;2;0;9995;4;13;2;1,09763;0,94837
3413;85920;3410;1;4;0;3;0;2;2;1;31;1;2;2;4;9;50;7;7;8;51;8;2;8996;0;10;7;1;1;1;1;4;6;3;4;3;2;1;1;1;1;1;1;1;1;1;1;1;1;7;1;7;7;1;1;1;1;7;7;8;6;1;6;3;1;6;3;2;5;7;5;0;1;0;0;2;4;2;3;0;0;1;2;1;3;10;1;3;2;1;1;4;3;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;"";"";4;7;23;2;13;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;8996;2;2;2;6;4;2;1,16421;1,16973
3413;3668;153;1;4;0;3;0;2;2;1;48;1;3;2;4;24;8;38;8;54;18;2;3;8996;0;10;7;1;1;1;1;1;4;1;3;4;2;1;1;1;1;1;1;1;1;1;7;1;1;7;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;0;1;1;0;1;2;1;4;1;4;2;1;2;1;3;3;3;11;2;3;1;1;6;6;3;96;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"";"";30;6;23;5;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;8996;3;3;3;6;6;6;1,08627;1,14945
3413;2180;94;1;11;4;3;0;5;2;2;50;1;1;4;4;9;1;2;9;6;1;1;1;21;0;10;1;1;1;1;1;6;1;3;1;2;3;7;7;7;7;7;1;7;1;1;7;1;7;7;1;7;7;7;1;1;7;7;7;0;0;0;0;0;9;0;6;6;0;6;0;0;7;0;0;0;6;5;0;0;0;1;4;1;3;4;6;0;2;1;1;5;6;12;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;11;0;"";"";30;6;23;5;17;3;1;1;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;4;4;3;5;5;0,9096;0,90534
3413;17106;710;1;11;4;3;0;5;2;2;19;1;4;2;4;6;9;99;9;29;97;2;2;9998;0;10;5;1;1;1;1;5;8;8;6;3;1;7;7;7;1;1;1;7;1;1;7;7;7;7;1;7;7;7;7;1;7;7;7;0;0;0;98;98;8;0;98;98;0;0;0;0;4;0;0;0;0;98;0;0;0;3;0;2;3;6;5;0;2;5;0;0;2;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"";"";1;7;23;6;13;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9998;2;0;9995;4;16;2;1,09661;0,88842
3413;20245;898;1;11;4;3;0;5;2;2;28;1;3;2;2;80;12;18;18;80;12;1;1;21;0;5;4;1;1;1;1;7;5;7;2;2;2;7;7;7;7;1;1;7;1;1;7;1;7;7;1;7;7;7;7;1;7;7;7;0;0;0;0;7;7;0;5;5;0;6;0;0;6;0;0;0;0;7;0;0;0;1;1;1;3;13;6;0;2;1;1;2;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;"";"";1;7;23;6;13;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;1;1;6;2;2;1,02016;0,88452
3413;27196;1313;1;11;4;3;0;5;2;1;66;1;2;2;2;7;8;13;97;99;99;96;21;1;0;10;3;1;1;1;1;7;5;8;1;2;3;7;1;1;1;1;1;1;1;1;7;1;1;7;1;1;7;1;1;1;1;7;7;0;6;3;7;6;8;7;6;6;0;7;5;0;3;6;0;6;7;7;6;0;0;1;4;9;3;6;2;2;1;2;0;0;4;96;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;16;0;0;1;1;21;0;"";"";1;7;23;6;10;2;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;21;1;21;4;4;4;12;6;0,89879;0,81186
3413;29787;1441;1;11;4;3;0;5;1;2;60;1;1;4;4;54;8;6;6;54;98;98;2;9998;0;8;8;1;1;7;7;1;9;0;0;3;2;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;3;4;2;3;2;3;0;0;6;12;2;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;1;4;0;61;1;0;0;0;43;1;"";"";3;7;23;1;27;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9998;2;0;9998;3;15;5;0,92249;0,84386
3413;38116;1846;1;11;4;3;0;5;1;2;46;1;2;4;5;13;8;6;6;22;8;98;3;8996;0;8;5;1;7;1;1;1;0;2;2;4;0;7;7;7;7;7;1;1;1;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;4;2;1;1;4;0;0;6;12;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;"";"";3;7;23;1;18;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;8996;3;1;1;3;16;5;0,9096;0,90534
3413;1004;41;1;11;0;3;0;3;2;1;35;1;3;2;4;24;9;10;9;10;96;3;3;2;0;10;10;1;1;1;1;1;5;4;7;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;10;1;4;1;1;1;2;4;4;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;9;0;0;0;0;6;0;"";"";1;7;23;6;19;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;2;3;2;2;6;2;3;0,95032;0,9273
3413;43986;2083;1;11;0;3;0;3;1;1;20;1;3;2;2;24;8;97;8;51;99;3;3;8996;0;10;10;1;1;1;1;1;4;1;10;4;3;7;7;7;7;1;1;1;1;1;1;7;7;7;1;1;7;7;7;1;1;7;7;0;0;0;0;1;1;3;5;1;1;0;0;0;1;1;0;0;0;3;4;0;0;3;0;3;3;5;2;1;2;1;1;8;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";3;7;23;1;13;2;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;3;8996;3;0;9995;5;8;2;1,13764;1,00803
3413;60114;2791;1;11;0;3;0;3;2;2;58;1;1;2;4;9;8;42;8;42;1;97;9997;0;1;7;1;1;1;1;1;5;3;5;1;3;4;7;7;7;1;1;1;1;1;1;7;7;1;7;1;1;7;1;1;1;1;7;7;0;0;0;3;3;6;6;3;3;0;0;3;0;1;4;0;5;4;5;5;0;0;2;0;1;3;9;2;2;5;1;2;2;4;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;0;0;0;0;5;0;"";"";3;7;23;1;11;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9997;0;1;0;9997;6;2;2;0,97226;0,91829
3413;60263;2798;1;11;0;3;0;3;2;2;24;1;3;4;5;15;8;99;58;23;9;97;2;9997;0;10;1;1;7;1;1;5;0;7;5;3;0;7;7;7;7;7;1;7;7;7;7;7;7;7;1;7;7;7;7;7;7;7;7;0;0;0;0;0;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;2;3;4;4;0;5;4;0;0;6;12;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"";"";3;7;23;1;14;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9997;2;0;9997;3;16;5;1,15577;0,96678
3413;120698;3751;1;11;0;3;0;3;2;2;32;1;2;4;5;51;8;3;8;3;14;1;2;5;0;9;8;1;1;1;1;1;6;3;8;4;3;7;7;7;1;7;1;7;1;1;1;7;7;7;1;1;7;7;1;1;7;7;7;0;0;0;5;0;8;0;5;7;4;0;0;0;1;4;0;0;5;5;0;0;0;1;2;5;3;3;2;3;2;4;0;0;5;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;0;0;0;0;4;0;"";"";4;7;23;2;20;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;8995;2;2;2;5;16;2;1,07519;0,96253
3413;6624;276;1;11;0;3;0;3;2;1;44;1;3;5;4;51;8;1;8;1;7;4;21;1;0;10;1;1;1;1;1;8;1;9;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;8;8;9;9;9;98;9;9;6;7;6;7;7;9;9;9;8;9;6;9;8;8;1;4;21;3;4;5;0;2;4;0;0;6;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;"";"";30;6;23;5;11;3;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;21;1;21;4;4;3;16;5;0,95032;0,9273
3413;8422;347;1;11;0;3;0;3;2;1;29;1;2;2;5;8;25;16;35;5;15;2;2;3;0;10;7;1;1;1;1;1;10;1;6;4;1;1;1;1;1;1;1;1;1;1;7;1;1;7;1;1;7;1;1;1;7;7;7;3;3;1;1;5;1;3;1;1;0;1;5;0;1;1;0;5;3;7;0;0;0;1;2;2;3;13;2;2;2;1;3;2;4;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;6;0;"";"";30;6;23;5;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;3;2;2;2;6;2;3;0,99437;0,87482
3413;15224;646;1;11;0;3;0;3;2;2;62;1;2;5;5;24;50;99;1;8;16;3;3;8995;0;10;10;1;1;1;1;1;1;1;10;4;4;7;7;7;7;7;1;7;1;1;7;1;7;7;1;7;7;7;7;7;7;7;7;0;0;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;2;3;3;4;2;2;1;4;0;0;5;12;2;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;20;0;1;0;0;18;0;"";"";3;7;23;1;12;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;8995;3;2;2;3;16;5;0,97226;0,91829
3413;38666;1872;1;11;0;3;0;3;2;1;20;1;3;2;4;20;13;16;51;21;77;98;6;2;0;3;5;1;7;1;1;7;0;5;1;4;0;7;7;7;7;7;1;7;7;7;7;7;7;7;1;7;7;7;7;7;7;7;7;0;0;0;0;0;5;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;3;0;1;3;5;6;0;2;4;0;0;4;3;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;2;0;"";"";3;7;23;1;14;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;6;2;6;0;9995;5;16;2;1,13764;1,00803
3413;59096;2752;1;11;0;3;0;3;2;1;55;1;2;2;4;1;13;7;46;8;7;2;2;3;0;10;7;1;1;1;1;1;8;1;5;4;1;7;1;1;1;1;1;1;1;1;7;1;7;7;1;1;7;7;7;1;1;7;7;0;1;1;1;1;1;1;1;1;0;1;0;0;1;1;0;0;0;1;1;0;0;1;2;2;3;7;1;3;1;1;1;4;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";3;7;23;1;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;3;2;2;2;5;4;2;0,94603;0,90978
3413;72026;3127;1;11;0;3;0;3;2;1;52;1;2;3;5;37;21;11;82;10;99;8;2;8996;0;10;8;1;1;1;1;4;8;5;5;4;1;1;7;1;1;1;1;1;1;1;7;1;7;1;1;1;7;1;1;1;1;7;7;5;0;4;5;6;6;5;1;4;0;4;0;5;1;4;0;6;5;6;1;0;0;1;2;2;3;4;2;2;1;1;3;6;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"";"";4;7;23;2;18;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;8996;2;2;2;3;6;2;0,9278;0,85965
3413;83464;3357;1;11;0;3;0;3;2;2;48;1;2;4;4;1;22;99;1;22;16;2;2;9997;0;10;99;1;1;1;1;4;8;5;1;4;2;7;7;1;7;1;1;7;1;1;7;1;7;7;1;1;7;7;7;1;7;7;7;0;0;3;0;5;5;0;5;5;0;5;0;0;5;5;0;0;0;5;0;0;0;2;0;9997;3;6;1;4;1;4;0;0;4;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;10;0;"";"";4;7;23;2;15;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9997;2;0;9997;4;16;3;0,95867;0,9852
3413;139246;3991;1;11;0;3;0;3;2;2;51;1;2;2;4;51;1;11;1;51;15;97;9998;0;9997;5;5;1;1;1;1;99;99;99;99;4;4;1;7;7;7;7;1;1;1;1;1;1;1;7;1;1;7;1;1;1;1;7;7;1;0;0;0;0;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;0;0;1;1;9997;3;4;1;6;1;1;1;5;4;12;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;9;0;"";"";5;7;23;3;14;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;9997;1;1;3;5;5;0,95867;0,9852
3413;29784;1440;1;11;0;3;0;3;1;1;46;1;7;5;5;76;24;18;35;8;9;3;3;2;0;10;10;1;1;1;1;1;6;1;10;4;3;7;7;1;1;1;1;7;1;1;7;7;1;7;1;1;1;7;1;1;7;7;7;0;0;1;3;6;1;0;1;1;0;0;2;0;1;1;1;0;1;3;0;0;0;1;2;3;3;7;2;3;5;1;3;7;6;12;2;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;1;0;13;0;0;0;0;21;1;"";"";3;7;23;1;22;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;2;3;2;2;5;7;5;0,9278;0,85965
3413;135836;3863;1;11;0;3;0;3;2;2;45;1;3;2;2;1;58;51;9;7;97;1;1;21;0;0;3;1;1;1;1;8;6;8;3;2;2;7;7;7;7;1;1;7;1;1;7;7;7;7;1;7;7;7;7;1;7;7;7;0;0;0;0;9;8;0;8;7;0;0;0;0;6;0;0;0;0;8;0;0;0;1;4;21;3;12;5;0;2;4;0;0;3;3;2;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;14;0;0;0;0;13;0;"";"";5;7;23;3;14;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;4;4;6;16;2;0,95867;0,9852
